0,3545672273667117
0,4424704182955298
0,5020294536072090
0,5711828499332432
0,6193959136609272
0,6899516839228832
0,7171313881864190
0,7250055586431086
0,7940271786085208
0,8240190172289230
0,9008311612162399
0,9509442148096354
0,9551430146821947
0,9812612901765372
1,1286094345966808
1,2694473320839936
1,3170871937001618
1,4900836069311720
1,5137693854050338
1,6318476011107577
1,6867261146720365
1,8104102163813371
1,9946227465922308
2,0651948300702987
2,2290679940444904
2,2629460312033793
2,2639125727492897
2,3833160524740324
2,3833160524740324
2,5654542367784217
2,5654542367784217
2,6052275908487132
2,6052331263241557
2,6678687320776238
2,6678687320776238
2,8110443546076178
2,8110443546076178
2,8531276783699075
2,8568382499081819
2,8743825838083401
3,0915477262776738
3,1128542050386052
3,2089454548999194
3,2437578403468690
3,3293833899581986
3,3293996122980780
3,3293996122980780
3,3293996122980780
3,5348807447390360
3,8792083164311695
4,2801291849223695
4,3732434121587112
4,4690249692816124
4,4690249692816124
4,4690249692816124
4,4690249692816124
4,6116218279088814
5,4445161512205020
5,5441724596838711
5,5581081165067232
5,5581081165067232
5,8766503404739892
5,8766503404739892
5,9028970949703776
6,2050535131871811
6,3400684442107487
6,3400684442107487
6,9909431828963795
7,2438058972935702
7,3558820867184362
7,3558820867184362
7,3796902089356600
8,1744928786501010
8,1897286893273460
8,5962123396889041
8,5962123396889041
8,9795906360530555
8,9795906360530555
9,2392622711623282
9,3686963020271783


1,9872644264636263
1,9946227465922308
2,0030959320139590
2,2290679940444904
2,2919962684062103
2,5674881540622518
2,6048795896659120
2,6678687320776238
2,7745895351651297
2,8531276783699075
2,8542473318446389
2,8581933618965474
2,8764609655314999
3,0212183452207189
3,1075054485277418
3,1128542050386052
3,3348964638427998
3,5747105126644376
4,3866199751715982
4,5148202301164995
4,6116218279088814
4,6638978299191516
4,7763630676829401
4,8529434149623993
4,9884455154749139
5,2685440761174114
5,3729872756130872
5,4445161512205020
5,5048889205233174
5,5441724596838711
5,5581081165067232
5,5581081165067232
5,5581081165067232
5,5581081165067232
5,6504069713265528
5,8128613568425811
5,8687937289782592
5,8766503404739892
5,8766503404739892
5,8766503404739892
5,8766503404739892
5,8775255902953338
5,9028970949703776
6,1724408297221860
6,2050535131871811
6,2943310682246691
6,3400684442107487
6,3400684442107487
6,4767130373159185
6,9898100464034965
6,9909431828963795
6,9909431828963795
6,9909431828963795
7,2438058972935702
7,3558820867184362
7,3558820867184362
7,3558820867184362
7,3558820867184362
7,3558820867184362
7,3796902089356600
7,3796902089356600
7,5707313883597696
7,8641345053148459
8,1744928786501010
8,1744928786501010
8,1897286893273460
8,5030283963499755
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,6049552797307030
8,9795906360530555
8,9795906360530555
9,0127936855651907
9,0334323268322141
9,2392622711623282
9,2392622711623282
9,3686963020271783
9,3686963020271783


4,8529434149623993
4,9791405394496309
5,2685440761174114
5,4307029046818842
5,4980370132555256
5,5581081165067232
5,5777423454540962
5,6247606044558562
5,6699520645536978
5,8419051358730245
5,8687937289782592
5,8766503404739892
5,8848518599482444
6,0893259277732961
6,2207453202112557
6,2961363978412788
6,3389571895860497
6,3532093400142875
6,5018829359992969
6,7810459714822757
7,0060566665915083
7,1119083481490204
7,1737467475220695
7,2646008760260647
7,2764720778705616
7,3558820867184362
7,3558820867184362
7,3558820867184362
7,3558820867184362
7,3558820867184362
7,3666173943733879
7,3794658380738687
7,3796902089356600
7,3796902089356600
7,3796902089356600
7,3796902089356600
7,4399837362136232
7,5707313883597696
7,6757217141213427
7,8006345268838775
7,8641345053148459
7,8966566985518059
8,1744928786501010
8,1744928786501010
8,1744928786501010
8,1747747714415979
8,1897286893273460
8,1897286893273460
8,4101303436054646
8,4147902501745424
8,4860574915434892
8,5030283963499755
8,5646043523212931
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,6049552797307030
8,6049552797307030
8,6422582503941126
8,9743650819031853
8,9795906360530555
8,9795906360530555
8,9795906360530555
9,0127936855651907
9,0127936855651907
9,0334323268322141
9,0796314508666800
9,2026906724778428
9,2392622711623282
9,2392622711623282
9,3686963020271783
9,3686963020271783
9,3686963020271783
9,3686963020271783
11,9019775054580310


6,9607973844174511
6,9993553552993220
7,0060566665915083
7,1453504247766304
7,1737467475220695
7,2730270046271803
7,3558820867184362
7,3795749107928419
7,3796902089356600
7,4402293073659029
7,4816019959478064
7,5707313883597696
7,5783046771353844
7,6038037492428421
7,6078943176386122
7,7922225595597912
7,8711315938061865
8,0180846871412470
8,1305197686928370
8,1819791431944804
8,2883383083911184
8,3666101510607369
8,5898182191248509
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,5962123396889041
8,5964143240598538
8,6047674731904991
8,6049552797307030
8,6049552797307030
8,6049552797307030
8,6049552797307030
8,6422582503941126
8,6531957300203715
8,6548222925861236
8,7218772377020954
8,9431423304190378
8,9743650819031853
8,9795906360530555
8,9795906360530555
8,9795906360530555
8,9795906360530555
8,9795906360530555
8,9795906360530555
9,0127936855651907
9,0127936855651907
9,0127936855651907
9,0127936855651907
9,0302156435658514
9,0334323268322141
9,0354325653635765
9,0796314508666800
9,1520101899317190
9,2026906724778428
9,2026906724778428
9,2392622711623282
9,2392622711623282
9,2392622711623282
9,3686963020271783
9,3686963020271783
9,3686963020271783
9,3686963020271783
9,3686963020271783
9,3686963020271783
9,3733205974348994
9,4110721091127569
9,4276011634104933
10,3848536642432910
11,5109773751177830
11,9019775054580310
11,9019775054580310
12,2570566579712350
15,4751904359164190


8,3077884971123552
8,3183485168143747
8,3732482847709555
8,4116079217168007
8,4319888527205133
8,5021614016659850
8,5659720095543452
8,5719631420264779
8,5898182191248509
8,5933570178287475
8,5948126111100915
8,5962123396889041
8,5964143240598538
8,6007176553641571
8,6049552797307030
8,6084922509817936
8,6232317417907041
8,7007137478792096
8,8496001744913695
8,8676248384160132
8,9414080114823289
8,9472317348594252
8,9550441094247475
9,0302156435658514
9,0334323268322141
9,0354325653635765
9,0354325653635765
9,0796314508666800
9,0796314508666800
9,0796361264423062
9,1520101899317190
9,1520101899317190
9,1768134714544338
9,1839719607283072
9,2026906724778428
9,2026906724778428
9,2279636840428729
9,2392622711623282
9,2392622711623282
9,2392622711623282
9,2570254066264717
9,2723862072255159
9,3036148782453161
9,3513013140163981
9,3686963020271783
9,3686963020271783
9,3686963020271783
9,3686963020271783
9,3686963020271783
9,3686963020271783
9,3686963020271783
9,3686963020271783
9,3686963020271783
9,3686963020271783
9,3686963020271783
9,3687055916425503
9,3733205974348994
9,4110721091127569
9,4110721091127569
9,4276011634104933
9,4276011634104933
9,8598758523011778
10,2712616084751930
10,3848536642432910
10,7336899636231850
10,8241296321068070
11,5109773751177830
11,5109773751177830
11,9019775054580310
11,9019775054580310
11,9019775054580310
12,2409007281568720
12,2570566579712350
13,0824146854605330
15,4673978255190150
15,4751904359164190
15,4751904359164190
15,4751904359164190
15,4780853873469870
16,9872907397741920


9,0796314508666800
9,0975397052394698
9,1044072281366102
9,1946358654721969
9,2198782274481843
9,2252088195390112
9,2392622711623282
9,3036148782453161
9,3411908669899955
9,3571872776850604
9,3675266040598508
9,3686072990872589
9,3686963020271783
9,3733205974348994
9,3932569880834613
9,3967903445406726
9,4082088926357326
9,4095718847211138
